,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
668,Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1570277
669,Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1620721
670,Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1744320
671,Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1750645
672,Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1874337
673,Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1776145
674,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1899837
675,Mahindra,Xuv500,Mahindra Xuv500,G At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),2179,4,13.85,138.08,320,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1642383
676,Mahindra,Xuv500,Mahindra Xuv500,W7,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,15.1,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1446679
677,Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1570277
678,Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1620721
679,Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1744320
680,Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1750645
681,Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1874337
682,Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1776145
683,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1899837
684,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd,SUV,Diesel,Manual,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1889537
685,Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd At,SUV,Diesel,Automatic,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,2013137
686,Mahindra,Xuv500,Mahindra Xuv500,W3,SUV,Diesel,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,360,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1255542
690,Tata,Hexa,Tata Hexa,Xm Plus 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1672161
692,Tata,Hexa,Tata Hexa,Xta 4X2,SUV,Diesel,Automatic,AWD (All Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,6,2850.0,6,1950844
694,Tata,Hexa,Tata Hexa,Xe 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,147.95,320,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1399301
695,Tata,Hexa,Tata Hexa,Xm 4X2,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1562004
697,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1637100
698,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1965540
699,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1642200
700,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1970640
701,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Zx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2155260
702,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 8 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1652400
703,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1647300
704,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Zx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2393,4,10.75,161.76,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2145060
705,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Vx 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2393,4,11.25,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1843140
706,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1522860
707,Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 8 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1527960
708,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.4 Vx 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,2138940
709,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Vx 7 Str,MUV,Petrol,Manual,RWD (Rear Wheel Drive),2393,4,11.25,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1929840
710,Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Zx At 7 Str,MUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.75,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,2214420
711,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 7 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1623840
712,Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 8 Str,MUV,Diesel,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1618740
713,Jeep,Compass,Jeep Compass,1.4 Limited At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2035920
714,Jeep,Compass,Jeep Compass,1.4 Sport,SUV,Petrol,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1591200
715,Jeep,Compass,Jeep Compass,1.4 Limited (O) At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,14.1,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2096100
716,Jeep,Compass,Jeep Compass,2.0 Sport,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1694220
717,Jeep,Compass,Jeep Compass,2.0 Longitude,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1839060
718,Jeep,Compass,Jeep Compass,2.0 Longitude (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1925760
719,Jeep,Compass,Jeep Compass,2.0 Limited,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2012460
720,Jeep,Compass,Jeep Compass,2.0 Limited (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2062440
721,Jeep,Compass,Jeep Compass,2.0 Limited 4X4,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2194020
722,Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2242980
723,Jeep,Compass,Jeep Compass,1.4 Limited Plus At Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2210340
724,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X2 Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2175660
725,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 Diesel,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2357220
726,Jeep,Compass,Jeep Compass,2.0 Sport Plus,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1732980
727,Jeep,Compass,Jeep Compass,1.4 Sport Plus,SUV,Petrol,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1630980
728,Jeep,Compass,Jeep Compass,1.4 Longitude (O) At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,14.1,160.77,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1938000
729,Jeep,Compass,Jeep Compass,1.4 Limited (O) At Petrol Black Pack,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2111400
730,Jeep,Compass,Jeep Compass,2.0 Limited (O) Black Pack,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2077026
731,Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4 Black Pack,SUV,Diesel,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2258280
732,Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,2548980
733,Jeep,Compass,Jeep Compass,2.0 Longitude 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,2239920
734,Toyota,Corolla Altis,Toyota Corolla Altis,G Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1677900
735,Toyota,Corolla Altis,Toyota Corolla Altis,G At Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1842120
736,Toyota,Corolla Altis,Toyota Corolla Altis,Gl Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,1919640
737,Toyota,Corolla Altis,Toyota Corolla Altis,Gl Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1974720
738,Toyota,Corolla Altis,Toyota Corolla Altis,G Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,21.0,86.8,205,43.0,1475.0,4620.0,1775.0,4,5,2700.0,3,1806420
739,Toyota,Corolla Altis,Toyota Corolla Altis,Vl At Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,16.7,138.08,173,55.0,1475.0,4620.0,1775.0,4,5,2700.0,7,2059380
740,Honda,Civic,Honda Civic,1.8 V Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1829778
741,Honda,Civic,Honda Civic,1.8 Vx Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.5,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,1983798
742,Honda,Civic,Honda Civic,1.8 Zx Cvt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1799,4,16.8,139.07,174,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,2167398
743,Honda,Civic,Honda Civic,1.6 Vx Mt,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,4,2095998
744,Honda,Civic,Honda Civic,1.6 Zx Mt,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1597,4,26.8,118.36,300,47.0,1433.0,4656.0,1799.0,4,5,2700.0,8,2279598
752,Skoda,Superb,Skoda Superb,Style 1.8 Tsi Mt,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1798,4,14.12,177.54,320,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2651590
753,Skoda,Superb,Skoda Superb,Style 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2835190
754,Skoda,Superb,Skoda Superb,L & K 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,13.7,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3161590
755,Skoda,Superb,Skoda Superb,L & K 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3416590
756,Skoda,Superb,Skoda Superb,Style 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3090190
757,Skoda,Superb,Skoda Superb,Corporate Edition 1.8 Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,14.67,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2651590
758,Skoda,Superb,Skoda Superb,Corporate Edition 2.0 Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2906590
759,Volvo,V40,Volvo V40,Kinetic,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,2824380
760,Volvo,V40,Volvo V40,R Design,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,16.81,147.95,350,60.0,1420.0,4369.0,2041.0,5,5,2647.0,7,3254820
761,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 At,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3269100
762,Toyota,Fortuner,Toyota Fortuner,2.8 4X2 Mt,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3079380
763,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 Mt,SUV,Diesel,Manual,4WD,2755,4,14.24,174.58,420,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3280320
764,Toyota,Fortuner,Toyota Fortuner,2.8 4X4 At,SUV,Diesel,Automatic,4WD,2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3462900
765,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 At,SUV,Petrol,Automatic,RWD (Rear Wheel Drive),2694,4,10.26,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3036540
766,Toyota,Fortuner,Toyota Fortuner,2.7 4X2 Mt,SUV,Petrol,Manual,RWD (Rear Wheel Drive),2694,4,10.01,163.73,245,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,2874360
767,Toyota,Fortuner,Toyota Fortuner,Trd Celebratory Edition,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2755,4,12.9,174.58,450,80.0,1835.0,4795.0,1855.0,5,7,2745.0,7,3488400
768,Ford,Endeavour,Ford Endeavour,3.2L 4X4 At Titanium Plus,SUV,Diesel,Automatic,AWD (All Wheel Drive),3198,5,10.91,197.26,470,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,3539400
769,Ford,Endeavour,Ford Endeavour,2.2L 4X2 At Titanium Plus,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,7,3297660
770,Ford,Endeavour,Ford Endeavour,2.2L 4X2 Mt Titanium,SUV,Diesel,Manual,RWD (Rear Wheel Drive),2198,4,12.62,157.81,385,80.0,1837.0,4903.0,1869.0,5,7,2850.0,6,2978400
773,Skoda,Kodiaq Scout,Skoda Kodiaq Scout,2.0 Tdi At,SUV,Diesel,Automatic,4WD,1968,4,16.25,145.98,340,63.0,1665.0,4697.0,1882.0,5,7,2791.0,9,3466980
774,Bmw,X1,Bmw X1,Sdrive20D Expedition,"Crossover, SUV",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2060.0,5,5,2670.0,6,3590400
775,Bmw,X1,Bmw X1,Sdrive20D Xline,"SUV, Crossover",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,4008600
776,Bmw,X1,Bmw X1,Xdrive20D M Sport,"SUV, Crossover",Diesel,Automatic,AWD (All Wheel Drive),1995,4,20.68,187.4,400,51.0,1612.0,4439.0,2058.0,5,5,2670.0,6,4661400
777,Bmw,X1,Bmw X1,Sdrive20D M Sport,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,17.05,184.44,400,61.0,1545.0,4477.0,2058.0,5,5,2760.0,6,4324800
778,Bmw,X1,Bmw X1,Sdrive20I Xline,"Crossover, SUV",Petrol,Automatic,AWD (All Wheel Drive),1998,4,16.3,189.37,280,51.0,1612.0,4439.0,1821.0,5,5,2670.0,6,3906600
780,Volvo,S60,Volvo S60,Momentum,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,21.7,178.52,400,67.5,1484.0,4635.0,1865.0,4,5,2776.0,6,3927510
781,Bmw,3-Series,Bmw 3-Series,320D Sport,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40.0,1429.0,4633.0,1811.0,5,5,2810.0,6,4222800
782,Bmw,3-Series,Bmw 3-Series,320D Luxury Line,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,19.62,187.4,400,40.0,1429.0,4633.0,1811.0,5,5,2810.0,6,4783800
783,Bmw,3-Series,Bmw 3-Series,330I M Sport,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1998,4,16.13,254.47,400,59.0,1429.0,4633.0,1811.0,5,5,2810.0,6,4885800
784,Volvo,S60 Cross Country,Volvo S60 Cross Country,D4,"Sedan, Crossover",Diesel,Automatic,AWD (All Wheel Drive),2400,5,19.6,187.4,420,67.0,1539.0,4637.0,2097.0,4,4,2774.0,6,4515030
785,Audi,Q5,Audi Q5,35 Tdi Premium Plus,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,16.9,187.4,400,64.0,1608.0,4388.0,1831.0,5,5,2603.0,8,5121624
786,Audi,Q5,Audi Q5,35 Tdi Technology,SUV,Diesel,Automatic,AWD (All Wheel Drive),1968,4,15.73,187.4,400,64.0,1608.0,4388.0,1831.0,5,5,2603.0,8,5733624
787,Audi,Q5,Audi Q5,45 Tfsi Premium Plus,SUV,Petrol,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70.0,1659.0,4663.0,1898.0,5,5,2807.0,8,5121624
788,Audi,Q5,Audi Q5,45 Tfsi Technology,SUV,Petrol,Automatic,AWD (All Wheel Drive),1984,6,12.44,244.61,370,70.0,1659.0,4663.0,1898.0,5,5,2807.0,8,5733624
801,Volvo,Xc60,Volvo Xc60,Inscription D5,SUV,Diesel,Automatic,AWD (All Wheel Drive),1969,5,18.8,229.81,480,70.0,1658.0,4688.0,1902.0,5,5,2865.0,8,6109800
802,Bmw,X4,Bmw X4,Xdrive20D M Sport X,SUV,Diesel,Automatic,AWD (All Wheel Drive),1995,4,16.4,185.43,400,60.0,1621.0,4752.0,1918.0,5,5,2864.0,6,6181200
803,Bmw,X4,Bmw X4,Xdrive30D M Sport X,SUV,Diesel,Automatic,AWD (All Wheel Drive),2993,6,16.4,261.37,620,68.0,1621.0,4752.0,1918.0,5,5,2864.0,6,6721800
804,Bmw,X4,Bmw X4,Xdrive30I M Sport X,SUV,Petrol,Automatic,AWD (All Wheel Drive),1998,6,13.32,244.61,350,68.0,1621.0,4752.0,1918.0,5,5,2864.0,6,6477000
805,Jeep,Wrangler,Jeep Wrangler,Unlimited,SUV,Petrol,Automatic,AWD (All Wheel Drive),1999,4,8.4,264.33,400,85.0,1838.0,4882.0,1877.0,5,5,3008.0,6,6521880
807,Bmw,Z4 Roadster,Bmw Z4 Roadster,Sdrive 20I,"Sports, Convertible",Petrol,Automatic,RWD (Rear Wheel Drive),1998,4,7.6,194.31,320,52.0,1304.0,4324.0,2024.0,2,2,2470.0,4,6619800
808,Bmw,Z4 Roadster,Bmw Z4 Roadster,M 40I,"Sports, Convertible",Petrol,Automatic,RWD (Rear Wheel Drive),2998,6,7.6,335.35,500,52.0,1304.0,4324.0,1459.0,2,2,2470.0,4,8047800
812,Audi,Q7,Audi Q7,45 Tdi Premium Plus,SUV,Diesel,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,7365930
813,Audi,Q7,Audi Q7,45 Tdi Technology Pack,SUV,Diesel,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,8181930
814,Audi,Q7,Audi Q7,40 Tfsi Quattro Premium Plus,SUV,Petrol,Automatic,AWD (All Wheel Drive),1984,6,11.68,248.55,370,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,7059930
816,Audi,Q7,Audi Q7,45 Tdi Black Styling,SUV,Diesel,Automatic,AWD (All Wheel Drive),2967,6,14.75,245.59,600,75.0,1740.0,5052.0,1968.0,5,7,2994.0,8,8273730
820,Land Rover Rover,Range Velar,Land Rover Rover Range Velar,2.0 Petrol R-Dynamic S,SUV,Petrol,Automatic,4WD,1997,4,12.63,246.58,365,65.0,1665.0,4797.0,2145.0,5,5,2874.0,6,7391738
822,Volvo,Xc90,Volvo Xc90,D5 Inscription,SUV,Diesel,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,8965800
823,Volvo,Xc90,Volvo Xc90,D5 Momentum,SUV,Diesel,Automatic,AWD (All Wheel Drive),1969,4,17.2,221.92,470,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,8251800
825,Volvo,Xc90,Volvo Xc90,T8 Inscription,SUV,Hybrid,Automatic,AWD (All Wheel Drive),1969,4,17.2,315.62,240,68.0,1776.0,4950.0,2140.0,5,7,2984.0,7,9858300
826,Volvo,Xc90,Volvo Xc90,D5 R-Design,SUV,Diesel,Automatic,AWD (All Wheel Drive),1969,4,17.2,231.79,480,68.0,1776.0,4950.0,2140.0,5,7,2984.0,6,8661330
836,Land Rover Rover,Range Sport,Land Rover Rover Range Sport,4.4L Sdv8 Hse Diesel,SUV,Diesel,Automatic,4WD,4367,8,11.5,330.42,740,105.0,1803.0,4879.0,2220.0,5,7,2923.0,8,15207164
837,Jaguar,Xj,Jaguar Xj,3.0L,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,82.0,1457.0,5252.0,1899.0,4,5,3157.0,6,9933381
838,Jaguar,Xj,Jaguar Xj,3.0L Portfolio,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,12.9,270.25,600,83.0,1457.0,5252.0,1899.0,4,5,3157.0,6,10939647
839,Jaguar,Xj,Jaguar Xj,50,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,12.9,297.87,689,82.0,1460.0,5255.0,1899.0,4,5,3157.0,6,11352190
840,Porsche,Cayenne,Porsche Cayenne,E-Hybrid,SUV,Hybrid,Automatic,AWD (All Wheel Drive),2995,6,3.4,335.35,450,75.0,1696.0,4918.0,1983.0,5,5,2895.0,10,16122120
